case_id,sample,idx,value
lopsided_2_97,b,88,-0.3734455794249043
lopsided_2_97,b,89,0.29608864903704335
lopsided_2_97,b,90,0.8416943174966365
lopsided_2_97,b,91,-0.7202607595485928
lopsided_2_97,b,92,-1.5329987843792272
lopsided_2_97,b,93,-0.40502597334225376
lopsided_2_97,b,94,-0.6608225387592199
lopsided_2_97,b,95,-0.17416311066530107
lopsided_2_97,b,96,1.8402602371639916
lopsided_97_2,a,0,0.19851051731328964
lopsided_97_2,a,1,0.9999233774994003
lopsided_97_2,a,2,-0.3232239430880334
lopsided_97_2,a,3,2.149961362581556
lopsided_97_2,a,4,0.26093659242905326
lopsided_97_2,a,5,-0.7815482935708664
lopsided_97_2,a,6,0.04168116442329174
lopsided_97_2,a,7,0.09372478075506742
lopsided_97_2,a,8,1.2379073475942803
lopsided_97_2,a,9,0.7166723910883863
lopsided_97_2,a,10,-0.270496865224176
lopsided_97_2,a,11,0.0067150839806195285
lopsided_97_2,a,12,-0.13212027582037048
lopsided_97_2,a,13,-0.5697882212855985
lopsided_97_2,a,14,-0.33051716624093935
lopsided_97_2,a,15,-0.693058432773569
lopsided_97_2,a,16,0.4870355384044538
lopsided_97_2,a,17,0.6113128863281654
lopsided_97_2,a,18,1.0589745409047424
lopsided_97_2,a,19,-0.4853936435134781
lopsided_97_2,a,20,-0.5624747528010674
lopsided_97_2,a,21,-1.517739487983109
lopsided_97_2,a,22,0.344559913044915
lopsided_97_2,a,23,-1.7390210546682672
lopsided_97_2,a,24,-0.10666653648321568
lopsided_97_2,a,25,0.043011369250885695
lopsided_97_2,a,26,-0.8520935513357262
lopsided_97_2,a,27,0.5106957174243456
lopsided_97_2,a,28,-0.012263803983424927
lopsided_97_2,a,29,-0.09647114127846661
lopsided_97_2,a,30,-0.7637504046276541
lopsided_97_2,a,31,0.3172309470852473
lopsided_97_2,a,32,1.4421218407492444
lopsided_97_2,a,33,0.21841331863599792
lopsided_97_2,a,34,1.8905211609635701
lopsided_97_2,a,35,-0.6208513225056463
lopsided_97_2,a,36,-1.0481912556315038
lopsided_97_2,a,37,-0.3278957214808929
lopsided_97_2,a,38,0.527065842353622
lopsided_97_2,a,39,0.1470693446441301
lopsided_97_2,a,40,0.3026227477691053
lopsided_97_2,a,41,1.2950964999350691
lopsided_97_2,a,42,-0.8432461472600437
lopsided_97_2,a,43,-0.20635057545005384
lopsided_97_2,a,44,-1.1670793718030812
lopsided_97_2,a,45,0.7327226770721929
lopsided_97_2,a,46,0.4115537058975924
lopsided_97_2,a,47,0.39011479637000207
lopsided_97_2,a,48,0.4308096045536917
lopsided_97_2,a,49,0.2746422390148059
lopsided_97_2,a,50,-0.17026433405221741
lopsided_97_2,a,51,-0.7121880329204701
lopsided_97_2,a,52,-1.1952333654939775
lopsided_97_2,a,53,-0.6776629947552557
lopsided_97_2,a,54,1.2914777285945012
lopsided_97_2,a,55,-0.3476213772290226
lopsided_97_2,a,56,0.8104162599734388
lopsided_97_2,a,57,0.2273724348989329
lopsided_97_2,a,58,0.8401149685366816
lopsided_97_2,a,59,1.1066165940672363
lopsided_97_2,a,60,-1.1751133720536575
lopsided_97_2,a,61,0.6717096432927832
lopsided_97_2,a,62,0.6504546648233501
lopsided_97_2,a,63,-2.0164423622605234
lopsided_97_2,a,64,0.4329395616069176
lopsided_97_2,a,65,0.7901156420290697
lopsided_97_2,a,66,0.7067144805095945
lopsided_97_2,a,67,1.4215959740693542
lopsided_97_2,a,68,0.04362575194987027
lopsided_97_2,a,69,-1.5294562171946855
lopsided_97_2,a,70,1.2460302669899757
lopsided_97_2,a,71,0.7813629332062485
lopsided_97_2,a,72,1.0265662547495567
lopsided_97_2,a,73,2.25966534876302
lopsided_97_2,a,74,0.2469159483664713
lopsided_97_2,a,75,-0.045585086151511786
lopsided_97_2,a,76,0.18990716494019694
lopsided_97_2,a,77,0.5343417479089527
lopsided_97_2,a,78,0.145351704018357
lopsided_97_2,a,79,-0.4664995359251581
lopsided_97_2,a,80,0.3010577518397837
lopsided_97_2,a,81,0.09021353607576307
lopsided_97_2,a,82,0.6621153066767284
lopsided_97_2,a,83,-0.9449492461787482
lopsided_97_2,a,84,1.6532949649896396
lopsided_97_2,a,85,0.36970106578790146
lopsided_97_2,a,86,1.0310910768635009
lopsided_97_2,a,87,0.27546391377338425
lopsided_97_2,a,88,-1.081288970170394
lopsided_97_2,a,89,0.06211534651648643
lopsided_97_2,a,90,-0.3241496070893111
lopsided_97_2,a,91,-0.06198563929518917
lopsided_97_2,a,92,-1.2250898345897032
lopsided_97_2,a,93,0.5149932137292557
lopsided_97_2,a,94,1.1811276803451485
lopsided_97_2,a,95,-0.8726366758073634
lopsided_97_2,a,96,0.3932195974154459
lopsided_97_2,b,0,1.1218705387979466
lopsided_97_2,b,1,0.2573678000773804
moderate_150_211,a,0,1.0558302605330347
moderate_150_211,a,1,-0.5314971081363674
moderate_150_211,a,2,-0.9635470592612976
moderate_150_211,a,3,0.7427536335131462
moderate_150_211,a,4,-0.32790108708167176
moderate_150_211,a,5,0.12986155882770578
moderate_150_211,a,6,-0.3294444388825834
moderate_150_211,a,7,-1.1665132710225112
moderate_150_211,a,8,0.7196899106061101
moderate_150_211,a,9,-0.14640670186714191
moderate_150_211,a,10,0.12328550130539716
moderate_150_211,a,11,-0.7101095321946062
moderate_150_211,a,12,0.2703412598859837
moderate_150_211,a,13,-0.6950004814998301
moderate_150_211,a,14,-0.8651471832365594
moderate_150_211,a,15,-0.9072665585341538
moderate_150_211,a,16,-0.2691168784388453
moderate_150_211,a,17,-1.3302711637400904
moderate_150_211,a,18,1.8502238850146941
moderate_150_211,a,19,-1.4392516250289649
moderate_150_211,a,20,-1.6708381646964803
moderate_150_211,a,21,-0.2731135944640235
moderate_150_211,a,22,-1.032724426930683
moderate_150_211,a,23,2.213389680076049
moderate_150_211,a,24,1.5105298511913232
moderate_150_211,a,25,2.017285024024442
moderate_150_211,a,26,0.3508668298219551
moderate_150_211,a,27,2.2977878771276843
moderate_150_211,a,28,-0.4187746008895025
moderate_150_211,a,29,-0.5933054196482348
moderate_150_211,a,30,0.34159480100839756
moderate_150_211,a,31,1.2609970434265787
moderate_150_211,a,32,1.7298587478897198
moderate_150_211,a,33,-1.2059625938928813
moderate_150_211,a,34,0.17866099759362175
moderate_150_211,a,35,0.3421308265902959
moderate_150_211,a,36,2.137266058277256
moderate_150_211,a,37,-0.7386231258359651
moderate_150_211,a,38,0.3494926080174579
moderate_150_211,a,39,-1.9201005354668932
moderate_150_211,a,40,0.18280704029000364
moderate_150_211,a,41,0.5165204344342966
moderate_150_211,a,42,0.7116447100095655
moderate_150_211,a,43,1.2266887646401625
moderate_150_211,a,44,0.21011160801819168
moderate_150_211,a,45,0.9200839018914335
moderate_150_211,a,46,1.619042298882403
moderate_150_211,a,47,-0.5791221451620097
moderate_150_211,a,48,-1.1060270467938975
moderate_150_211,a,49,0.5484394129697712
moderate_150_211,a,50,-1.9582981667326678
moderate_150_211,a,51,-0.08836083737511337
moderate_150_211,a,52,0.0730411310728834
moderate_150_211,a,53,-1.1889572561479236
moderate_150_211,a,54,-1.2156389476762381
moderate_150_211,a,55,-1.150032954648691
moderate_150_211,a,56,1.5829117032717213
moderate_150_211,a,57,0.2719529038276457
moderate_150_211,a,58,-0.23935132016068614
moderate_150_211,a,59,0.6910879662628019
moderate_150_211,a,60,0.6288721443613264
moderate_150_211,a,61,0.5505279091225258
moderate_150_211,a,62,0.4179940297991394
moderate_150_211,a,63,-0.1663116210338673
moderate_150_211,a,64,-0.5931353866199722
moderate_150_211,a,65,0.022415288965102562
moderate_150_211,a,66,-1.5264630255729073
moderate_150_211,a,67,0.30921923827927245
moderate_150_211,a,68,0.31757042445229994
moderate_150_211,a,69,0.8884771937216918
moderate_150_211,a,70,-0.4239180008899748
moderate_150_211,a,71,1.6113973669803536
moderate_150_211,a,72,0.009776784890396989
moderate_150_211,a,73,-1.0900805372096514
moderate_150_211,a,74,-0.010780459985836176
moderate_150_211,a,75,-1.4120318396688918
moderate_150_211,a,76,-1.326433589107181
moderate_150_211,a,77,-0.9155502615162557
moderate_150_211,a,78,0.16170116504567542
moderate_150_211,a,79,-0.5359506043870773
moderate_150_211,a,80,-0.13930754447046897
moderate_150_211,a,81,-0.10286477967602503
moderate_150_211,a,82,-0.9288281851302984
moderate_150_211,a,83,0.5105156934777799
moderate_150_211,a,84,-0.8610169212896822
moderate_150_211,a,85,-0.29771358790862373
moderate_150_211,a,86,1.096459280633325
moderate_150_211,a,87,-0.9823343769839874
moderate_150_211,a,88,0.6134857899787712
moderate_150_211,a,89,1.3559748261600804
moderate_150_211,a,90,-0.5491772755193797
moderate_150_211,a,91,-1.311479145959398
moderate_150_211,a,92,-1.839181203153197
moderate_150_211,a,93,-0.1831858571550017
moderate_150_211,a,94,0.8095746105447654
moderate_150_211,a,95,-1.216738107245337
moderate_150_211,a,96,0.2201452520401234
moderate_150_211,a,97,0.05718284824939123
moderate_150_211,a,98,-0.04125630841690029
moderate_150_211,a,99,2.4188455669485984
moderate_150_211,a,100,0.4893265280289461
moderate_150_211,a,101,-0.535841484603717
moderate_150_211,a,102,1.095767616241287
moderate_150_211,a,103,2.297169195943604
moderate_150_211,a,104,0.36130867725179094
moderate_150_211,a,105,1.5551726076222505
moderate_150_211,a,106,0.11432335702108984
moderate_150_211,a,107,0.9188872695083106
moderate_150_211,a,108,0.31840460288022515
moderate_150_211,a,109,-0.5240066095865843
moderate_150_211,a,110,-0.7408369802963424
moderate_150_211,a,111,0.07927969175082847
moderate_150_211,a,112,1.0185509410260076
moderate_150_211,a,113,-0.3709342813180749
moderate_150_211,a,114,-0.8982727541957344
moderate_150_211,a,115,-0.1503884556341142
moderate_150_211,a,116,1.5546793195009196
moderate_150_211,a,117,0.4345872738512664
moderate_150_211,a,118,-0.4380907450240423
moderate_150_211,a,119,-0.4730492326469758
moderate_150_211,a,120,0.1601936841608928
moderate_150_211,a,121,0.02947364373149059
moderate_150_211,a,122,-0.7962403765485783
moderate_150_211,a,123,0.4015715423963295
moderate_150_211,a,124,0.4021036910998733
moderate_150_211,a,125,0.43979882135502757
moderate_150_211,a,126,-0.4855478057306299
moderate_150_211,a,127,-0.3209718970033138
moderate_150_211,a,128,0.468937203141212
moderate_150_211,a,129,-0.7835939391660249
moderate_150_211,a,130,-0.16705650243777193
moderate_150_211,a,131,-0.7933856870686363
moderate_150_211,a,132,-0.2544054929572046
moderate_150_211,a,133,0.05147621434448151
moderate_150_211,a,134,-1.073873981863115
moderate_150_211,a,135,0.5276120079803159
moderate_150_211,a,136,-1.5074049710183133
moderate_150_211,a,137,-0.9237962581224506
moderate_150_211,a,138,-0.4986545617286404
moderate_150_211,a,139,0.8275921272867932
moderate_150_211,a,140,0.5498618068395484
moderate_150_211,a,141,-1.7851271890752902
moderate_150_211,a,142,0.1512997306942693
moderate_150_211,a,143,0.7106311513480689
moderate_150_211,a,144,-0.8409621656313981
moderate_150_211,a,145,-1.6005844934399525
moderate_150_211,a,146,-1.0893905677300928
moderate_150_211,a,147,-0.24865861606154913
moderate_150_211,a,148,0.429112904632082
moderate_150_211,a,149,-0.38721289418070215
moderate_150_211,b,0,0.6146972450247778
moderate_150_211,b,1,-1.085607187594637
moderate_150_211,b,2,-0.9556878384652872
moderate_150_211,b,3,-0.6061991518435348
moderate_150_211,b,4,-1.3403689880944005
moderate_150_211,b,5,0.5009031148261798
moderate_150_211,b,6,-0.4911611828534676
moderate_150_211,b,7,-0.6238901562249806
moderate_150_211,b,8,-0.8971217064357841
moderate_150_211,b,9,-0.02969179602219943
moderate_150_211,b,10,0.621769960780939
moderate_150_211,b,11,0.22822542500970622
moderate_150_211,b,12,2.5725138001298644
moderate_150_211,b,13,-0.4215864416442922
moderate_150_211,b,14,1.214720213991733
moderate_150_211,b,15,0.6035726533846727
moderate_150_211,b,16,0.5895331460224763
moderate_150_211,b,17,-1.6100509040148523
moderate_150_211,b,18,-0.530193754878787
moderate_150_211,b,19,0.7537599049761823
moderate_150_211,b,20,0.27972461204490046
moderate_150_211,b,21,0.09105078629135543
moderate_150_211,b,22,-0.38487438827121284
moderate_150_211,b,23,0.0574074029050356
moderate_150_211,b,24,0.3666228782345718
moderate_150_211,b,25,-0.4231193190062427
moderate_150_211,b,26,-1.1969220554785258
moderate_150_211,b,27,0.23401208782413474
moderate_150_211,b,28,-0.6930337392947141
moderate_150_211,b,29,1.6573782443789622
moderate_150_211,b,30,-0.41081240976934424
moderate_150_211,b,31,0.6389972068914511
moderate_150_211,b,32,1.0897660947362566
moderate_150_211,b,33,1.021037410793482
moderate_150_211,b,34,-0.706767120308688
moderate_150_211,b,35,1.8186205216773461
moderate_150_211,b,36,1.0453808508327571
moderate_150_211,b,37,-0.037618176465678055
moderate_150_211,b,38,0.10321810340949254
moderate_150_211,b,39,0.8725942978063068
moderate_150_211,b,40,-1.2107933407267477
moderate_150_211,b,41,-0.4169082082655769
moderate_150_211,b,42,0.6859148607859219
moderate_150_211,b,43,-0.9065272358579808
moderate_150_211,b,44,-0.42557504903384485
moderate_150_211,b,45,0.13932034433345927
moderate_150_211,b,46,-1.4623148436100473
moderate_150_211,b,47,-1.1813457224406334
moderate_150_211,b,48,-1.0720345008216707
moderate_150_211,b,49,0.9518014036447551
moderate_150_211,b,50,1.1909548637444858
moderate_150_211,b,51,0.5012599292969344
moderate_150_211,b,52,0.4424060414284448
moderate_150_211,b,53,-1.6137182870606943
moderate_150_211,b,54,0.20625321057584117
moderate_150_211,b,55,1.084303097743992
moderate_150_211,b,56,-0.6323693801833037
moderate_150_211,b,57,-0.2899194569704995
moderate_150_211,b,58,-0.6669107798084037
moderate_150_211,b,59,0.5157808148929757
moderate_150_211,b,60,-0.35275141893153256
moderate_150_211,b,61,2.084833543197689
moderate_150_211,b,62,0.7562386754659234
moderate_150_211,b,63,-0.06531408671496047
moderate_150_211,b,64,1.1412014602256866
moderate_150_211,b,65,-0.25582445165013673
moderate_150_211,b,66,0.5439983754305442
moderate_150_211,b,67,1.1168548847665976
moderate_150_211,b,68,-1.34317215690182
moderate_150_211,b,69,1.7911474165431425
moderate_150_211,b,70,0.07499788965916401
moderate_150_211,b,71,0.9722536574548541
moderate_150_211,b,72,0.9163358909242036
moderate_150_211,b,73,-1.1640355234615714
moderate_150_211,b,74,0.656093805485745
moderate_150_211,b,75,-0.9353168664216602
moderate_150_211,b,76,0.744102432734095
moderate_150_211,b,77,1.718587111983145
moderate_150_211,b,78,-2.0113729406226533
moderate_150_211,b,79,1.2059810326510985
moderate_150_211,b,80,1.0432808116820842
moderate_150_211,b,81,0.6478677651696716
moderate_150_211,b,82,1.9525902966146191
moderate_150_211,b,83,-0.0044759528259458725
moderate_150_211,b,84,0.4109863786977997
moderate_150_211,b,85,0.2776823159399947
moderate_150_211,b,86,0.07364948755557121
moderate_150_211,b,87,-0.015470555234062322
moderate_150_211,b,88,1.4221192962831894
moderate_150_211,b,89,-0.2186106489527031
moderate_150_211,b,90,-0.44184793676348194
moderate_150_211,b,91,-0.21538840930267922
moderate_150_211,b,92,-0.38063136418897164
moderate_150_211,b,93,0.6285329079124296
moderate_150_211,b,94,-0.4636236836975168
moderate_150_211,b,95,-0.3748439782070007
moderate_150_211,b,96,-2.0587944440119013
moderate_150_211,b,97,0.04740219213869837
moderate_150_211,b,98,0.5160700884787826
moderate_150_211,b,99,0.2998482853122031
moderate_150_211,b,100,-1.222131490114184
moderate_150_211,b,101,-1.147108945127247
moderate_150_211,b,102,-1.2360552697379976
moderate_150_211,b,103,0.148790172420841
moderate_150_211,b,104,-1.654790330110607
moderate_150_211,b,105,-0.9296728032803032
moderate_150_211,b,106,3.0106141272749114
moderate_150_211,b,107,0.22489402658472296
moderate_150_211,b,108,-0.5101005977159354
moderate_150_211,b,109,-0.11181088614090146
moderate_150_211,b,110,0.22390717095458595
moderate_150_211,b,111,1.6657502086649636
moderate_150_211,b,112,0.8610063858009616
moderate_150_211,b,113,0.17095669956697895
moderate_150_211,b,114,1.3260282855278185
moderate_150_211,b,115,-0.07115448697359772
moderate_150_211,b,116,0.22041059551489992
moderate_150_211,b,117,-0.15369662276770035
moderate_150_211,b,118,0.8521538478331787
moderate_150_211,b,119,0.15233089734792377
moderate_150_211,b,120,0.054220490141519806
moderate_150_211,b,121,1.0938351860455364
moderate_150_211,b,122,0.21752298964996078
moderate_150_211,b,123,0.30744401320005743
moderate_150_211,b,124,-2.306214419213891
moderate_150_211,b,125,-0.2213231305296674
moderate_150_211,b,126,0.011583194867749863
moderate_150_211,b,127,1.5948851783599323
moderate_150_211,b,128,-1.795670744759612
moderate_150_211,b,129,0.8234623288505079
moderate_150_211,b,130,0.672813568030663
moderate_150_211,b,131,0.020435229531985344
moderate_150_211,b,132,-0.1029384848963143
moderate_150_211,b,133,0.22923379142856382
moderate_150_211,b,134,1.334957624033743
moderate_150_211,b,135,1.391679249362455
moderate_150_211,b,136,0.4883818021363828
moderate_150_211,b,137,1.154728792693474
moderate_150_211,b,138,1.39922046868864
moderate_150_211,b,139,-1.0648770074665468
moderate_150_211,b,140,0.6466083232196583
moderate_150_211,b,141,-0.3471004535178058
moderate_150_211,b,142,0.37420658102321513
moderate_150_211,b,143,0.820252906816326
moderate_150_211,b,144,-0.6030029258721996
moderate_150_211,b,145,0.8232570024812311
moderate_150_211,b,146,0.7797861131503883
moderate_150_211,b,147,0.0032146285226025417
moderate_150_211,b,148,0.14081207128178247
moderate_150_211,b,149,0.3491854055543232
moderate_150_211,b,150,1.1930320002001198
moderate_150_211,b,151,0.7166163504170775
moderate_150_211,b,152,0.3485716675292748
moderate_150_211,b,153,1.282451432655694
moderate_150_211,b,154,0.25172600725362865
moderate_150_211,b,155,0.45331141580951945
moderate_150_211,b,156,0.44864560871261305
moderate_150_211,b,157,-0.26415864525632526
moderate_150_211,b,158,-1.5133227167046974
moderate_150_211,b,159,-0.2727699401333198
moderate_150_211,b,160,0.39160986916608487
moderate_150_211,b,161,0.484257469381681
moderate_150_211,b,162,0.8736406559711118
moderate_150_211,b,163,1.0953568732617043
moderate_150_211,b,164,0.5402650466776715
moderate_150_211,b,165,0.5270983624816112
moderate_150_211,b,166,0.8236385135048045
moderate_150_211,b,167,0.6698456851762391
moderate_150_211,b,168,1.211125500239785
moderate_150_211,b,169,2.24707185372201
moderate_150_211,b,170,-1.5850868992528384
moderate_150_211,b,171,-0.41029855769826423
moderate_150_211,b,172,0.6464652111308251
moderate_150_211,b,173,-0.7235690053360002
moderate_150_211,b,174,0.8815889072646317
moderate_150_211,b,175,-0.3699470276923487
moderate_150_211,b,176,0.3591924908139037
moderate_150_211,b,177,0.2382402563376207
moderate_150_211,b,178,0.13675753747649638
moderate_150_211,b,179,-0.162738067992726
moderate_150_211,b,180,-0.14468833179313928
moderate_150_211,b,181,0.3760582881220955
moderate_150_211,b,182,1.2932017871590533
moderate_150_211,b,183,-0.9737305381573498
moderate_150_211,b,184,0.8610496728112975
moderate_150_211,b,185,-2.0285453823052384
moderate_150_211,b,186,-2.2100323335448477
moderate_150_211,b,187,1.3745933496451292
moderate_150_211,b,188,-0.3516055354095308
moderate_150_211,b,189,0.07966025169036091
moderate_150_211,b,190,0.05155387844217216
moderate_150_211,b,191,-0.3163564797110771
moderate_150_211,b,192,-0.5372263535019537
moderate_150_211,b,193,0.4272794820955983
moderate_150_211,b,194,-0.6161288989046039
moderate_150_211,b,195,-0.05765212748634052
moderate_150_211,b,196,0.0015594423672375124
moderate_150_211,b,197,1.5151485729192082
moderate_150_211,b,198,-1.1074846065865012
moderate_150_211,b,199,0.8156808508674815
moderate_150_211,b,200,-0.6034842793061639
moderate_150_211,b,201,-0.08443296927570343
moderate_150_211,b,202,2.179203017096284
moderate_150_211,b,203,-0.46935489267647373
moderate_150_211,b,204,1.1314568260623363
moderate_150_211,b,205,-1.8440537790542086
moderate_150_211,b,206,-0.9353887581145448
moderate_150_211,b,207,-0.4237389474782695
moderate_150_211,b,208,0.4817222780494062
moderate_150_211,b,209,-1.4987706037434834
moderate_150_211,b,210,0.7205954522053659
moderate_200_200,a,0,-0.23509858070366274
moderate_200_200,a,1,0.851187865902401
moderate_200_200,a,2,0.2317766067799827
moderate_200_200,a,3,-0.5628238277198699
moderate_200_200,a,4,-0.7469369288177585
moderate_200_200,a,5,-1.9899287918500372
moderate_200_200,a,6,1.8866285586677856
moderate_200_200,a,7,-0.04108350074545835
moderate_200_200,a,8,0.05805199490455152
moderate_200_200,a,9,-0.7004226937257879
moderate_200_200,a,10,-0.7005453631789962
moderate_200_200,a,11,0.43493480188218464
moderate_200_200,a,12,1.0957568743696702
moderate_200_200,a,13,-0.3860404373718427
moderate_200_200,a,14,0.12644167801178594
moderate_200_200,a,15,0.8823504527393283
moderate_200_200,a,16,0.11688044682301942
moderate_200_200,a,17,1.006161234667914
moderate_200_200,a,18,0.5042177817217374
moderate_200_200,a,19,1.567552385831557
moderate_200_200,a,20,-0.5407089400855772
moderate_200_200,a,21,0.49278892006116404
moderate_200_200,a,22,-0.32856142698530433
moderate_200_200,a,23,-0.44391588998389375
moderate_200_200,a,24,0.22017235164955326
moderate_200_200,a,25,0.8674150142847056
moderate_200_200,a,26,-0.5764238866770832
moderate_200_200,a,27,-0.10939052331567546
moderate_200_200,a,28,0.8326138932710112
moderate_200_200,a,29,0.8662638066608588
moderate_200_200,a,30,1.3329048874708378
moderate_200_200,a,31,0.46030152764049104
moderate_200_200,a,32,0.6601904646154845
moderate_200_200,a,33,-0.8065161649814147
moderate_200_200,a,34,0.26210867141678346
moderate_200_200,a,35,1.3347573612510055
moderate_200_200,a,36,-0.29054726457220265
moderate_200_200,a,37,1.600630832077145
moderate_200_200,a,38,-0.14093815731108048
moderate_200_200,a,39,-1.3350559210381598
moderate_200_200,a,40,-0.29763000387704475
moderate_200_200,a,41,0.42300990638962443
moderate_200_200,a,42,-0.15365841001313782
moderate_200_200,a,43,-1.6067774691984233
moderate_200_200,a,44,0.06070086756397892
moderate_200_200,a,45,0.9046667338200021
moderate_200_200,a,46,1.7629503161687785
moderate_200_200,a,47,2.2320866536949073
moderate_200_200,a,48,-0.17432982930029928
moderate_200_200,a,49,-1.7179335407422378
moderate_200_200,a,50,-1.9021328535451263
moderate_200_200,a,51,-2.148540649385611
moderate_200_200,a,52,0.9939549406236742
moderate_200_200,a,53,0.2146336569709866
moderate_200_200,a,54,-1.6640740883004266
moderate_200_200,a,55,0.8443172591542323
moderate_200_200,a,56,-1.4020900172817212
moderate_200_200,a,57,-0.4367372837613199
moderate_200_200,a,58,0.4892472759468242
moderate_200_200,a,59,-1.0382164951468982
moderate_200_200,a,60,0.3446953852669866
moderate_200_200,a,61,-0.9010994273182881
moderate_200_200,a,62,0.26321483011922137
moderate_200_200,a,63,-1.287453181626305
moderate_200_200,a,64,0.17537819910364424
moderate_200_200,a,65,-0.5735661584061634
moderate_200_200,a,66,-0.17874517478636132
moderate_200_200,a,67,0.25458646434922827
moderate_200_200,a,68,0.6191585978892903
moderate_200_200,a,69,-1.1091643354849645
moderate_200_200,a,70,0.36744385315070677
moderate_200_200,a,71,-0.1728053990449204
moderate_200_200,a,72,-1.6555113268811716
moderate_200_200,a,73,0.29279634295868656
moderate_200_200,a,74,-0.12225009454721572
moderate_200_200,a,75,0.9461548831071036
moderate_200_200,a,76,-0.20461491148087152
moderate_200_200,a,77,-1.7565845243256217
moderate_200_200,a,78,0.3689051889133652
moderate_200_200,a,79,1.6657572591968735
moderate_200_200,a,80,0.09011975432073137
moderate_200_200,a,81,-2.224659695462935
moderate_200_200,a,82,-0.15730255209933922
moderate_200_200,a,83,-0.7525924442288897
moderate_200_200,a,84,0.21489123668491208
moderate_200_200,a,85,-1.1034315121394567
moderate_200_200,a,86,0.8546533917339576
moderate_200_200,a,87,1.2011760627578245
moderate_200_200,a,88,-0.543704554603681
moderate_200_200,a,89,0.11324255201517613
moderate_200_200,a,90,0.9080797713000951
moderate_200_200,a,91,0.43707179829384313
moderate_200_200,a,92,-0.03485548986413445
moderate_200_200,a,93,-0.40417613719349177
moderate_200_200,a,94,0.11153893917405575
moderate_200_200,a,95,-0.3466538634092354
moderate_200_200,a,96,0.19918118993333261
moderate_200_200,a,97,1.3659955543680622
moderate_200_200,a,98,1.3416582818905338
moderate_200_200,a,99,0.4434962665437814
moderate_200_200,a,100,-0.897287879669924
moderate_200_200,a,101,0.09985665179396117
moderate_200_200,a,102,-0.5787211180242806
moderate_200_200,a,103,1.2898050115527924
moderate_200_200,a,104,1.251880045255332
moderate_200_200,a,105,0.22786345033963368
moderate_200_200,a,106,-1.5546390975072817
moderate_200_200,a,107,1.003463514235844
moderate_200_200,a,108,2.6509174558679667
moderate_200_200,a,109,0.5462999809437645
moderate_200_200,a,110,1.1476677334630812
moderate_200_200,a,111,0.26138429037599376
moderate_200_200,a,112,-0.3792240276980051
moderate_200_200,a,113,-0.37041192393571043
moderate_200_200,a,114,-2.112940293161821
moderate_200_200,a,115,0.6553256161370248
moderate_200_200,a,116,0.03136942123799938
moderate_200_200,a,117,0.15340550875639808
moderate_200_200,a,118,-0.39485066009932074
moderate_200_200,a,119,0.12318916920862899
moderate_200_200,a,120,-1.163837449633695
moderate_200_200,a,121,0.8929505622127188
moderate_200_200,a,122,-0.12107300650337492
moderate_200_200,a,123,-0.009964176637002452
moderate_200_200,a,124,-0.5377929834628514
moderate_200_200,a,125,0.80442327587098
moderate_200_200,a,126,0.7331395277006497
moderate_200_200,a,127,1.3292347708163834
moderate_200_200,a,128,-1.9889186809451764
moderate_200_200,a,129,0.34176711619725736
moderate_200_200,a,130,-1.1852511193060316
moderate_200_200,a,131,0.5826377881130591
moderate_200_200,a,132,-0.20978230631272837
moderate_200_200,a,133,1.1421241945126532
moderate_200_200,a,134,0.5770489477651621
moderate_200_200,a,135,0.22337830698802316
moderate_200_200,a,136,0.26005027808250664
moderate_200_200,a,137,2.0507951374248923
moderate_200_200,a,138,-0.8796538535271888
moderate_200_200,a,139,-2.266961267028441
moderate_200_200,a,140,0.6708982958484564
moderate_200_200,a,141,-0.46113330283257087
moderate_200_200,a,142,0.7712764798160747
moderate_200_200,a,143,-0.05454501062901728
moderate_200_200,a,144,1.4067788060156243
moderate_200_200,a,145,-1.0873931830339285
moderate_200_200,a,146,-0.09868757045747682
moderate_200_200,a,147,-2.064044990664667
moderate_200_200,a,148,1.7226633191677116
moderate_200_200,a,149,-0.17706963109040827
moderate_200_200,a,150,-1.1870550672175029
moderate_200_200,a,151,-0.797882726475033
moderate_200_200,a,152,0.22102635380940971
moderate_200_200,a,153,-0.9303240994391194
moderate_200_200,a,154,1.7915026808519134
moderate_200_200,a,155,-0.6442646355630243
moderate_200_200,a,156,-1.4411087415321948
moderate_200_200,a,157,-0.8743350910439166
moderate_200_200,a,158,-0.36601226294457484
moderate_200_200,a,159,0.26200831067836466
moderate_200_200,a,160,-0.37354844743048077
moderate_200_200,a,161,-1.1413879005024987
moderate_200_200,a,162,-0.7956395060019963
moderate_200_200,a,163,0.8472126370209381
moderate_200_200,a,164,0.1687313062459656
moderate_200_200,a,165,-0.6922891323545153
moderate_200_200,a,166,-1.661885681764096
moderate_200_200,a,167,0.2598378911587719
moderate_200_200,a,168,0.22714171126974456
moderate_200_200,a,169,1.3298546809072946
moderate_200_200,a,170,2.818859212607005
moderate_200_200,a,171,-0.659970064551882
moderate_200_200,a,172,0.2794622037413565
moderate_200_200,a,173,0.6704158188507575
moderate_200_200,a,174,-0.534654217171771
moderate_200_200,a,175,1.4885538619837424
moderate_200_200,a,176,-3.079481168383236
moderate_200_200,a,177,-0.4215546170065043
moderate_200_200,a,178,0.6313687366607016
moderate_200_200,a,179,-0.6359178406756721
moderate_200_200,a,180,0.2718099915165825
